Inteiro Teor;Título;Estágio;Órgão;Amostras
https://pje.trt2.jus.br/jurisprudencia/4adb693979f2743900d93234560aa66a;Processo ATOrd - 0126100-06.2008.5.02.0077;Despacho - Data de assinatura: 22/10/2021;Órgão julgador: 77ª Vara do Trabalho de São Paulo;• Dessa forma, recebo o incidente de desconsideração da personalidade jurídica, em face dos sócios retirantes WATER WAYS EMPREENDIMENTOS E PARTICIPAÇÕES IMOBILIÁRIAS LTDA, CNPJ 07.873.406/0001-28, SITUADA À RUA DO ARROZ, 90, SALA 416, PENHA, RIO DE JANEIRO - RJ, CEP 21011-900 e ADELSON MARGE FILHO, CPF: 807.839.377-68, RESIDENTE À RUA JOÃO SILVA, 99, OLARIA, RIO DE JANEIRO - RJ, CEP 21031-410....
https://pje.trt2.jus.br/jurisprudencia/6934511c3b3a79c0f46e8a528288abcc;Processo ROT - 1002157-02.2019.5.02.0609;Acórdão - Data de assinatura: 21/10/2021;Relator(a): Sonia Maria Lacerda;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/7eb8dc3e8de50d09a4bcff931845294e;Processo ATSum - 1001048-25.2021.5.02.0433;Sentença - Data de assinatura: 19/10/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;• Inicialmente, cumpre ressaltar que é fato notório (CPC/15, art. 374, I) que um prato comercial envolve um padrão composto de arroz, feijão, um tipo de carne e salada, em nada se confundindo com um lanche com hambúrguer, tal qual fornecido pela ré. O lanche fornecido por redes de “fast food” não se confunde com a refeição expressa na norma coletiva, mormente em vista de seu elevado teor calórico e questionável valor nutritivo....
https://pje.trt2.jus.br/jurisprudencia/63c56a02dc69b09159b5d2afe4e93b49;Processo ATSum - 1001325-32.2020.5.02.0027;Sentença - Data de assinatura: 18/10/2021;Órgão julgador: 9ª Vara do Trabalho de São Paulo - Zona Leste;• Em audiência, admitiu que recebia alimentação fornecida pela reclamada: “4. que fazia refeições na obra (arroz, feijão, salada, mistura e um copo de suco), bem como café da manhã, que eram fornecidos pela reclamada”.Diante disso, julgo improcedente o pedido de pagamento de tíquete-refeição....
https://pje.trt2.jus.br/jurisprudencia/3e915b498ac82439d5453f80957c44e9;Processo ATOrd - 1000046-20.2021.5.02.0433;Sentença - Data de assinatura: 15/10/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;• Inicialmente, cumpre ressaltar que é fato notório (CPC/15, art. 374, I) que um prato comercial envolve um padrão composto de arroz, feijão, um tipo de carne e salada, em nada se confundindo com um lanche com hambúrguer, ainda que substituído o pão por salada, tal qual fornecido pela ré....
https://pje.trt2.jus.br/jurisprudencia/ca3e95d868d8c829843b4e5d6874eaf9;Processo ATOrd - 1000862-48.2017.5.02.0463;Sentença - Data de assinatura: 15/10/2021;Órgão julgador: 3ª Vara do Trabalho de São Bernardo do Campo;• . · Retirava os alimentos das panelas colocadas no balcão da cozinha, colocando em vasilhas de três litros em média e servindo as crianças nas mesas (proporcionava os alimentos nos pratos das crianças), arroz, feijão, legume e uma proteína. · Terminado o horário de almoço das crianças, fazia uma hora de almoço....
https://pje.trt2.jus.br/jurisprudencia/c9f3385c9342bb2fe28154856faf3370;Processo ATOrd - 1000131-04.2021.5.02.0466;Sentença - Data de assinatura: 15/10/2021;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• No mesmo sentido, foi o depoimento da testemunha Viviane, tendo afirmado que “sempre era fornecida comida para alimentação (arroz, feijao, mistura e salada); 11. não poderiam comer o lanche, salvo se houvesse pagamento”.O autor não produziu prova capaz de comprovar as suas alegações; o depoimento da testemunha Jonathan carece de credibilidade...."
https://pje.trt2.jus.br/jurisprudencia/4feeb55a9689776f96961a01d1deda06;Processo ATOrd - 1001411-82.2020.5.02.0033;Sentença - Data de assinatura: 15/10/2021;Órgão julgador: 33ª Vara do Trabalho de São Paulo;• Embora os depoimentos testemunhais não pudessem desconstituir a prova pericial, a primeira testemunha inquirida apesar de informar que a reclamante fazia todo o serviço que tinha, inclusive pesado, pegando caixa de tomate, cebola, panela de arroz, pouco acrescentou à questão. Já a testemunha da ré afirmou que os maiores pesos suportados pela autora, não ultrapassariam 4/5 kgs....
https://pje.trt2.jus.br/jurisprudencia/6b3472e92831c6ee26da5eacab5a86c6;Processo ATOrd - 1000615-02.2019.5.02.0462;Sentença - Data de assinatura: 15/10/2021;Órgão julgador: 2ª Vara do Trabalho de São Bernardo do Campo;"• (a) a produção, industrialização, compra, venda, importação e exportação de: (a.1) produtos destinados ao consumo animal; (a.2) produtos derivados de cacau e de chocolate; (a.3) chocolates, balas, doces e demais artigos de confeitaria; (a.4) cereais, subprodutos e derivados de cereais, incluindo produtos de arroz; (a.5) biscoitos e bolachas; (a.6) frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos......"
https://pje.trt2.jus.br/jurisprudencia/fe955c8599e993437805c80c0defb88f;Processo ATOrd - 1001454-46.2020.5.02.0703;Sentença - Data de assinatura: 14/10/2021;Órgão julgador: 3ª Vara do Trabalho de São Paulo - Zona Sul;• Todavia, confessou o reclamante, em depoimento pessoal, que: “...a única refeição era arroz, feijão e wings...”....
https://pje.trt2.jus.br/jurisprudencia/7840d7e52038ff6dab856c0bffb99ecc;Processo ATOrd - 1000031-74.2021.5.02.0005;Sentença - Data de assinatura: 14/10/2021;Órgão julgador: 5ª Vara do Trabalho de São Paulo;• E dentro das opções de refeição, não há variedades de saladas e grelhados, tampouco pratos que contenham de arroz, feijão, legumes, como demonstrado nos cardápios de id. 03b8116 e f76bcfd – fls. 736/738....
https://pje.trt2.jus.br/jurisprudencia/0cdb7e0b73fbcd40aceea72aa0a83702;Processo ATOrd - 1000262-45.2020.5.02.0035;Sentença - Data de assinatura: 13/10/2021;Órgão julgador: 35ª Vara do Trabalho de São Paulo;"• marcava ponto no intervalo intrajornada, todos registravam; que já viu a Pamela, gerente, implicando com a reclamante, que não queria a reclamante perto dela, que ela falava para a reclamante que não gostava dela, não gostava do humor dela, falou que ia colocar a reclamante longe dela; que se recorda foi isso; que a reclamante era atendente, limpava chão, ficava no caixa, na cozinha, no quiosque, abastecia bebida, entrava na geladeira para pegar bebida mix, batata; que era fornecido comida no local, arroz..."
https://pje.trt2.jus.br/jurisprudencia/1ab93e8e164f84ff9a1b168dd665c2dc;Processo ATOrd - 1001905-81.2019.5.02.0614;Sentença - Data de assinatura: 13/10/2021;Órgão julgador: 14ª Vara do Trabalho de São Paulo - Zona Leste;"• Suas atividades consistiam em: preparo e tempero de carnes em geral; preparo de arroz, feijão e guarnições. Observações: a reclamante fazia uso de fogão industrual de quatro bocas, 2 caldeiras e forno a gás. Conforme a reclamada, no pico do preparo das refeições, a reclamante permanecia a cada hora de trabalho: à frente do fogão, por cerca de 20 minutos; à frente das caldeiras, 20 minutos; e à frente do forno, 03 minutos...."
https://pje.trt2.jus.br/jurisprudencia/79b5ef46fc51bedae3d3458cf14b0db8;Processo ATSum - 1000065-93.2021.5.02.0443;Sentença - Data de assinatura: 13/10/2021;Órgão julgador: 3ª Vara do Trabalho de Santos;• Ademais, a substituição do lanche fornecido pela ré (lanche com batata e bebida) por salada com uma porção de frango ou “hambúrguer”, sequer acompanhada de frutas, conforme demonstrou a prova oral, revela-se insuficiente, por faltarem itens básicos como arroz e feijão, alimentos regionais e tradicionais do brasileiro, adequados às necessidades biológicas e sociais do indivíduo. Inteligência Portaria Interministerial 66/2006....
https://pje.trt2.jus.br/jurisprudencia/f1d1d73527772d8301ccff940bd3c9cc;Processo ATOrd - 1000456-23.2021.5.02.0710;Sentença - Data de assinatura: 11/10/2021;Órgão julgador: 10ª Vara do Trabalho de São Paulo - Zona Sul;"• Depoimento pessoal do(a) reclamante: foi contratado pelo Jairo; geralmente não se alimentava na reclamada, pois não gosta de pizza; já chegou a fazer refeição na reclamada, inclusive arroz e feijão, salgados; tinha no máximo 10 minutos de intervalo; saía a primeira entrega às 18:00 e a última às 00:00/00:30; Jairo realizava o pagamento do valor fixo no domingo, mas as taxas/entregas pagava no dia; se faltasse, o depoente colocava outra pessoa..."
https://pje.trt2.jus.br/jurisprudencia/7c0b5bd0cf3ab9265083cab35c4c1009;Processo ATSum - 1000064-11.2021.5.02.0443;Sentença - Data de assinatura: 08/10/2021;Órgão julgador: 3ª Vara do Trabalho de Santos;• Ademais, a substituição do lanche fornecido pela ré (lanche com batata e bebida) por 14g de salada com uma porção de frango ou “hambúrguer”, sequer acompanhada de frutas, conforme demonstrou a prova oral, revelam-se insuficiente, por faltarem itens básicos como arroz e feijão, alimentos regionais e tradicionais do brasileiro, adequados às necessidades biológicas e sociais do indivíduo. Inteligência Portaria Interministerial 66/2006....
https://pje.trt2.jus.br/jurisprudencia/3f6e90371b99dcffa055fda711fa1e7e;Processo ATOrd - 1000842-89.2020.5.02.0386;Sentença - Data de assinatura: 08/10/2021;Órgão julgador: 6ª Vara do Trabalho de Osasco;• Além disso, na descrição funcional feita ao perito médico no exame clínico foi indicada a função de operador de centro de distribuição e tarefas consentâneas com o cargo: “separação de caixas de bebidas de cerca de 25 kg, arroz, feijão em fardos de 30kg que colocava em pallet e levava com paleteira para doca” (fl. 1394)....
https://pje.trt2.jus.br/jurisprudencia/b537de2907a78450e6103292e1171ece;Processo ATOrd - 1000806-83.2020.5.02.0083;Sentença - Data de assinatura: 08/10/2021;Órgão julgador: 83ª Vara do Trabalho de São Paulo;• Argumenta ainda que mesmo com intenso tratamento medicamentoso e de fisioterapia o reclamante não apresenta melhoras, apresentando restrições até mesmo em atividades corriqueiras, a exemplo de erguer um pacote de arroz de 5 kg. Relata que foi afastado durante o contrato de trabalho recebendo auxílio doença previdenciário (B-31)....
https://pje.trt2.jus.br/jurisprudencia/2ce49733c005bb8bdf5f7d2748ee3f3f;Processo ATOrd - 1001163-37.2019.5.02.0491;Sentença - Data de assinatura: 08/10/2021;Órgão julgador: 1ª Vara do Trabalho de Suzano;"• uniforme de alunos no tanquinho, mas eram poucas peças, cerca de 10 peças; que isso ocorria raramente, uma vez a cada 3 meses; que as peças de uniforme que eram entregues muito ""judiadas"" eram descartadas; que para fazer compras no mercado iam o depoente, a reclamante, a Ana, a Rebeca e a Cassia; que isso ocorria uma vez por mês; que cada uma levava um carrinho; que o depoente pegava as coisas mais pesadas, como arroz..."
https://pje.trt2.jus.br/jurisprudencia/38e8b2a3133f62f0c4920d9fb57c49a0;Processo ATOrd - 1000861-27.2021.5.02.0462;Sentença - Data de assinatura: 08/10/2021;Órgão julgador: 2ª Vara do Trabalho de São Bernardo do Campo;"• (a) a produção, industrialização, compra, venda, importação e exportação de: (a.1) produtos destinados ao consumo animal; (a.2) produtos derivados de cacau e de chocolate; (a.3) chocolates, balas, doces e demais artigos de confeitaria; (a.4) cereais, subprodutos e derivados de cereais, incluindo produtos de arroz; (a.5) biscoitos e bolachas; (a.6) frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos......"
https://pje.trt2.jus.br/jurisprudencia/c6fc74db378714d31217384438a51e68;Processo ROT - 1001368-54.2020.5.02.0031;Acórdão - Data de assinatura: 06/10/2021;Relator(a): Sonia Maria Lacerda;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/cf0ba0d95b6de0f8313cf1b8ccd1f519;Processo ATSum - 1000441-57.2020.5.02.0203;Sentença - Data de assinatura: 05/10/2021;Órgão julgador: 3ª Vara do Trabalho de Barueri;"• passar significa entrar na câmara fria, passar por ela, passar por uma porta e ficar atrás da câmara fria, fora da mesma; 10 - que o tempo gasto na tarefa mencionada no item 9 variava de 1/2 horas até o dia inteiro; 11 - que o depoente trabalhava no armazém ""seco""; 12 - que no armazém do Rodoanel não tinha câmara fria, que reclamante e depoente, quando solicitado, caminhavam até o prédio localizado em frente ao armazém do Rodoanel, no qual havia câmara fria; 13 - que o depoente separava mantimentos (arroz..."
https://pje.trt2.jus.br/jurisprudencia/2e727a6ab36f9578116c7c34b2817fce;Processo ATOrd - 1000310-06.2021.5.02.0702;Sentença - Data de assinatura: 01/10/2021;Órgão julgador: 2ª Vara do Trabalho de São Paulo - Zona Sul;• Ocorre que a RECLAMADA contratou a RECLAMANTE para exercer o cargo de BALCONISTA, além de seu serviço, tinha que assar pão, descarregar mercadorias do caminhão, como arroz e outros alimentos pesados, uma vez que a pratica de assar pãos é atribuição do padeiro ou do seu meio oficial, e a descarga é pratica dos estoquistas, armazenador ou do ajudante do motorista e não do balconista, devendo ser ressarcido pelo...
https://pje.trt2.jus.br/jurisprudencia/9953dac22e2bfe8f6048a6bf03ad3e5e;Processo DC - 1000162-35.2019.5.02.0000;Acórdão - Data de assinatura: 30/09/2021;Relator(a): Daniel de Paula Guimarães;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/45668ac55a44edb2ea3aca3631b2d1dd;Processo ATSum - 1000217-35.2020.5.02.0231;Despacho - Data de assinatura: 27/09/2021;Órgão julgador: 1ª Vara do Trabalho de Carapicuíba;• 10 kgs. de arroz tipo103 kgs. de feijão tipo 1...
https://pje.trt2.jus.br/jurisprudencia/bdfa5b30bc5e696d8281b384ae5872ff;Processo ROT - 1000794-24.2020.5.02.0292;Acórdão - Data de assinatura: 27/09/2021;Relator(a): Claudio Roberto Sa dos Santos;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/cac9b3cd5234033aa93e4067acc35dd1;Processo DC - 1002144-16.2021.5.02.0000;Acórdão - Data de assinatura: 24/09/2021;Relator(a): Ricardo Apostolico Silva;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/cf98ef823f70b8b69a1e9fbfbfb4e746;Processo ROT - 1000605-68.2020.5.02.0026;Acórdão - Data de assinatura: 23/09/2021;Relator(a): Beatriz de Lima Pereira;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/79334d3f0fd55acbbd85a10406572fb5;Processo ROT - 1000993-12.2019.5.02.0056;Acórdão - Data de assinatura: 22/09/2021;Relator(a): Paulo Sergio Jakutis;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/6caab13b332b0f8a887c3146647f4cc1;Processo ATOrd - 1001317-96.2020.5.02.0466;Sentença - Data de assinatura: 22/09/2021;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• Depoimento da 1ª testemunha do reclamante: ...que trabalhou por dois anos e onze meses na reclamada tendo saído em janeiro de 2021; que trabalhou com o reclamante durante todo esse período; que trabalhava na mercearia em horários variados, como repositor; que o setor vendia dentre outros arroz, feijão e cervejas; que marcava ponto por meio de crachá, registrando os horários de chegada e saída corretamente; que tinha intervalo intrajornada,..."
https://pje.trt2.jus.br/jurisprudencia/e3cd35b9144e9c3acbb2329fa3e360da;Processo ATSum - 1001545-52.2019.5.02.0322;Sentença - Data de assinatura: 21/09/2021;Órgão julgador: 12ª Vara do Trabalho de Guarulhos;• Alega a reclamada que o autor exercia a função de separador, separando as mercadorias que integravam uma cesta básica ou cesta de natal, sendo que, via de regra, referidas mercadorias são exclusivamente produtos alimentícios como arroz, feijão, macarrão....
https://pje.trt2.jus.br/jurisprudencia/d5e3533dc6169c1092cd64c6a0a69a0c;Processo ROT - 1000291-17.2020.5.02.0255;Acórdão - Data de assinatura: 21/09/2021;Relator(a): Mariangela de Campos Argento Muraro;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/9b835316cfabd79c166a12500dc31ba0;Processo ROT - 1001245-41.2020.5.02.0521;Acórdão - Data de assinatura: 20/09/2021;Relator(a): Davi Furtado Meirelles;Ementa:
